timestamp_utc,latitude,longitude,rainfall_mm_hr,rainfall_status,source_file,dataset,version
2015-12-03T01:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S010000-E012959.0060.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T01:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S013000-E015959.0090.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T02:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S020000-E022959.0120.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T02:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S023000-E025959.0150.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T03:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S030000-E032959.0180.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T03:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S033000-E035959.0210.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T04:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S040000-E042959.0240.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T04:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S043000-E045959.0270.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T05:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S050000-E052959.0300.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T05:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S053000-E055959.0330.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T06:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S060000-E062959.0360.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T06:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S063000-E065959.0390.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T07:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S070000-E072959.0420.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T07:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S073000-E075959.0450.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T08:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S080000-E082959.0480.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T08:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S083000-E085959.0510.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T09:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S090000-E092959.0540.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T09:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S093000-E095959.0570.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T10:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S100000-E102959.0600.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T10:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S103000-E105959.0630.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T11:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S110000-E112959.0660.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T11:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S113000-E115959.0690.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T12:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S120000-E122959.0720.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T12:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S123000-E125959.0750.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T13:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S130000-E132959.0780.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T13:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S133000-E135959.0810.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T14:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S140000-E142959.0840.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T14:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S143000-E145959.0870.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T15:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S150000-E152959.0900.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T15:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S153000-E155959.0930.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T16:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S160000-E162959.0960.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T16:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S163000-E165959.0990.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T17:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S170000-E172959.1020.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T17:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S173000-E175959.1050.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T18:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S180000-E182959.1080.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T18:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S183000-E185959.1110.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T19:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S190000-E192959.1140.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T19:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S193000-E195959.1170.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T20:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S200000-E202959.1200.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T20:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S203000-E205959.1230.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T21:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S210000-E212959.1260.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T21:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S213000-E215959.1290.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T22:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S220000-E222959.1320.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T22:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S223000-E225959.1350.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T23:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S230000-E232959.1380.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-03T23:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151203-S233000-E235959.1410.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T00:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S000000-E002959.0000.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T00:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S003000-E005959.0030.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T01:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S010000-E012959.0060.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T01:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S013000-E015959.0090.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T02:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S020000-E022959.0120.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T02:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S023000-E025959.0150.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T03:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S030000-E032959.0180.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T03:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S033000-E035959.0210.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T04:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S040000-E042959.0240.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T04:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S043000-E045959.0270.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T05:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S050000-E052959.0300.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T05:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S053000-E055959.0330.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T06:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S060000-E062959.0360.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T06:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S063000-E065959.0390.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T07:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S070000-E072959.0420.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T07:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S073000-E075959.0450.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T08:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S080000-E082959.0480.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T08:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S083000-E085959.0510.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T09:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S090000-E092959.0540.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T09:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S093000-E095959.0570.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T10:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S100000-E102959.0600.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T10:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S103000-E105959.0630.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T11:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S110000-E112959.0660.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T11:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S113000-E115959.0690.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T12:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S120000-E122959.0720.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T12:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S123000-E125959.0750.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T13:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S130000-E132959.0780.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T13:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S133000-E135959.0810.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T14:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S140000-E142959.0840.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T14:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S143000-E145959.0870.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T15:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S150000-E152959.0900.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T15:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S153000-E155959.0930.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T16:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S160000-E162959.0960.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T16:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S163000-E165959.0990.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T17:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S170000-E172959.1020.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T17:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S173000-E175959.1050.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T18:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S180000-E182959.1080.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T18:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S183000-E185959.1110.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T19:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S190000-E192959.1140.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T19:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S193000-E195959.1170.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T20:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S200000-E202959.1200.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T20:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S203000-E205959.1230.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T21:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S210000-E212959.1260.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T21:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S213000-E215959.1290.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T22:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S220000-E222959.1320.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T22:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S223000-E225959.1350.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T23:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S230000-E232959.1380.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-04T23:30:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151204-S233000-E235959.1410.V07B.HDF5,GPM_3IMERGHH,V07B
2015-12-05T00:00:00Z,13.0827,80.2707,,MISSING,3B-HHR.MS.MRG.3IMERG.20151205-S000000-E002959.0000.V07B.HDF5,GPM_3IMERGHH,V07B
